reservoir,n_test,phys_KGE_L1,phys_KGE_L2,phys_KGE_L3,phys_KGE_L4,phys_KGE_L5,phys_KGE_L6,phys_KGE_L7,lgbmphys_KGE_L1,lgbmphys_KGE_L2,lgbmphys_KGE_L3,lgbmphys_KGE_L4,lgbmphys_KGE_L5,lgbmphys_KGE_L6,lgbmphys_KGE_L7,cbphys_KGE_L1,cbphys_KGE_L2,cbphys_KGE_L3,cbphys_KGE_L4,cbphys_KGE_L5,cbphys_KGE_L6,cbphys_KGE_L7,xgb_KGE_L1,xgb_KGE_L2,xgb_KGE_L3,xgb_KGE_L4,xgb_KGE_L5,xgb_KGE_L6,xgb_KGE_L7,lgbm_KGE_L1,lgbm_KGE_L2,lgbm_KGE_L3,lgbm_KGE_L4,lgbm_KGE_L5,lgbm_KGE_L6,lgbm_KGE_L7,cb_KGE_L1,cb_KGE_L2,cb_KGE_L3,cb_KGE_L4,cb_KGE_L5,cb_KGE_L6,cb_KGE_L7,persist_KGE_L1,persist_KGE_L2,persist_KGE_L3,persist_KGE_L4,persist_KGE_L5,persist_KGE_L6,persist_KGE_L7
ResOpsUS_385,957,0.9108146646604158,0.3448511502317758,0.3745109832415334,0.536010711820217,0.5652715375750235,0.5299679581039092,0.4908235328156848,0.9116474071516747,0.29609963744267376,0.09671857879138779,0.15294170627113923,0.16521631039417106,0.14833280821584827,0.10648535683226112,0.8875348919680522,0.2887608472284565,-0.0364043705469943,0.0024633152607461684,0.022254065025937186,0.010955794106985661,-0.0090992055310124,0.7413150464682362,0.4593702990329336,0.553116496056123,0.7486063545087919,0.7849932067142853,0.8006239143116932,0.8018875401258934,0.7693319543058871,0.5350540126610561,0.6036470701358163,0.7840078081536943,0.7627701497332813,0.765663421333751,0.7396402453486909,0.74229138825885,0.5541077910010908,0.6469583632681658,0.7842952959580247,0.7825182475796708,0.7775709397919837,0.7682279123813782,0.9774305514117639,0.944889727769102,0.9157254700983999,0.8832416672924102,0.8489673175933472,0.8208182422196483,0.8017329176583999
ResOpsUS_362,1587,0.9781517989838086,0.10667379955219447,0.08166667520721926,0.09732323677463872,0.11967178104276555,0.1482432808459474,0.15936795672967485,0.9792000957426028,0.01656400304924288,-0.031023089935987347,-0.019377269881409642,-0.002306397848328867,0.005460417523982963,0.008315300538215276,0.9826158533726659,0.002704246528891452,-0.032480952687222286,-0.022062174938388024,-0.010225489632685436,-0.008467084141655645,0.012346311718650083,0.8799242272962393,0.8092282809278768,0.8169718050103685,0.8558776875212409,0.8680937756367849,0.8569037363910669,0.8492233949377832,0.8777788056566143,0.838412340738808,0.8390589872858982,0.8611678414862597,0.8704631208393523,0.8595773874395504,0.8415389565749385,0.8608079943495911,0.8371142477348303,0.8421417887818781,0.8499235988845802,0.8399431957827422,0.8224559949605148,0.8010106973863347,0.9952404918253249,0.9858022694655793,0.9758675084887918,0.9654551922641067,0.954385776040597,0.9434780694712895,0.9325669342420101
ResOpsUS_372,1827,0.9399910794763741,0.7463460777244885,0.6620847337035893,0.6292181740147328,0.6085964978744111,0.5857548109503302,0.5536087115362305,0.9341041910165453,0.7494349600898531,0.6796660939643044,0.6544270230532314,0.6448451461733486,0.6379528570645375,0.6244950644928672,0.9382759370653989,0.7578503448494683,0.7005473421254419,0.6854338092552552,0.6998137503760016,0.7106505487266459,0.7115483145831755,0.919411966393499,0.8255659164566411,0.8312378555609176,0.7098115083208131,0.7055863839732853,0.7102565219841334,0.716885365207541,0.911559860985531,0.8042308555933029,0.8352073951191071,0.7261903065800981,0.7125475250359468,0.7079904310692875,0.6997271349416263,0.9246648821037364,0.842506458523199,0.8642801303441778,0.7451017600079322,0.7308487254724242,0.7247389938119664,0.7310802977429105,0.9830825589115956,0.9517270393808648,0.9176734875084919,0.8819086090903158,0.8476640138052103,0.8156200210942914,0.7893379914031421
ResOpsUS_384,1827,0.9663805159405413,0.025501204709150627,-0.34483111856957205,-0.42472116756837064,-0.4003850203353463,-0.31911700114715247,-0.2038179604011494,0.9666627376641824,-0.12973209967391375,-0.47208525336246,-0.5227943076709072,-0.5049002496265873,-0.4904061312276409,-0.4768993189902486,0.9690978314959726,-0.18274653643935412,-0.5216052408351672,-0.5988073831729444,-0.6005295355638882,-0.555093344736417,-0.4941634034349125,0.8054516849585935,0.7975802659391057,0.5753742964488484,0.4275187653823861,0.31894329580390846,0.2571607344804854,0.34393505045064643,0.8046062643144835,0.805474131015617,0.5882907385626281,0.4499456310665165,0.3778176713213671,0.3490983601023431,0.3733871765517396,0.7801445885251426,0.8349059869332147,0.6445196748602442,0.5082333621773596,0.43903053384559154,0.4132285186925544,0.3806079198515375,0.992914642336673,0.9778138019208473,0.9603694641038725,0.9421647744054389,0.9244031353030832,0.9081972822839284,0.8935014042847811
ResOpsUS_386,1827,0.8821314011454563,0.15010957825143123,0.2485109899415544,0.25226113270087613,0.26160119829040773,0.2821669817543693,0.2897063230182263,0.9173408523034295,-0.4252828562128004,-0.4258135142318673,-0.4350736319385158,-0.34827088314646426,-0.24056025501226674,-0.18451793320000798,0.8905574169000188,-0.9736002078677695,-1.3786414460423417,-1.4945963110207283,-1.417331442511343,-1.3420944856949424,-1.3703177220810328,0.858269333989612,0.4227460850090857,0.5197768792091095,0.0448786130438843,-0.22109719927690685,-0.36264000499839333,-0.5498070326711559,0.8682307942177119,0.5370090977383045,0.540090089750851,-0.03390404066373098,-0.337322831140644,-0.4935253093652765,-0.678105482020136,0.8681923673390922,0.43351536696006454,0.552434107399088,-0.003850083475888111,-0.28130800769407216,-0.40002870836083226,-0.6183420622619309,0.9738277384902092,0.919016348811131,0.8605477992514974,0.8095061892182394,0.7699800954849545,0.7382203501738147,0.709291854806682
ResOpsUS_55,1827,0.9837205782931041,-0.1871340266803081,-0.4458574222934617,-0.40890296867600395,-0.3687083420963162,-0.34477754527633775,-0.3439855971373187,0.9842896037910559,-0.2571726424040086,-0.6025041100940429,-0.6216432244504801,-0.6052564898232038,-0.5958942138449308,-0.5960922929328487,0.976648821926209,-0.281957100919231,-0.5542350303129018,-0.5348241955224677,-0.5214654691426082,-0.5062242031788216,-0.4978760186327549,0.8965698841046967,0.6404312879001592,0.6567622704730094,0.7022289479340389,0.6941064243181623,0.6378749948684638,0.558553670981625,0.9048771151959784,0.7122851617247206,0.7334188165175399,0.7692602364721066,0.7237434000543838,0.6545700887335812,0.5772429421804717,0.896867794112313,0.8203414278590091,0.8295232761410805,0.7948624717907108,0.7309302200559978,0.646621049261471,0.5750891150813564,0.9916567715986648,0.9742722426363145,0.9552454847903886,0.9372172255215284,0.921037724790551,0.906040114715926,0.8914262094073766
ResOpsUS_57,1827,0.9812601323248702,-0.27214466486655997,-0.40473273751563044,-0.46394639551928374,-0.40988668703945796,-0.33808573792357377,-0.2915447120011645,0.9785482684297739,-0.44134077027279295,-0.588578747623586,-0.6078670715131003,-0.5650797421286948,-0.5207901115597031,-0.5024774737866982,0.9833298214755225,-0.3057715436018753,-0.4723268325647072,-0.49275979807970627,-0.4321614967072043,-0.3809483029660623,-0.3490409012647713,0.881119269715272,0.5823717830716373,0.3096902861045736,0.22515968989967272,0.19988221602442968,0.15775262768146958,0.16811992533495557,0.8866367798008401,0.6563865649350666,0.4766297577681806,0.4111335167961613,0.39771745467674413,0.3465964273831629,0.28978995166723587,0.8599688284437192,0.7311677262081477,0.5442107415919624,0.45347069821655595,0.4113404164991358,0.3819229173390444,0.31879056113977167,0.9942945394570699,0.9821209652695054,0.968331908878846,0.9542445325132062,0.939873792820053,0.9251992195336335,0.9098743353133945
ResOpsUS_60,1827,0.9547325145658021,0.25989300901427626,0.12485951416463958,0.12537300182545785,0.11887264549630805,0.10223560455392178,0.08365008107757343,0.954221783581832,0.20636024448575663,0.04695486733426968,0.0419637264725512,0.02926358124229078,0.008914395789023866,-0.008522267398817007,0.9484257941455501,0.14904261465153756,-0.007571788839101146,0.013438759575144288,0.026221999144510844,0.01861457567525371,0.010104220376852435,0.8347945384142255,0.6757565009252064,0.4897211965774,0.4497029205448372,0.4453456008384452,0.5409928134616446,0.5876242316254072,0.8357000885102303,0.7233033812228304,0.6528620639597171,0.6335310253313007,0.5822485156872367,0.5449686665109197,0.6107066536270995,0.8125176038169151,0.7128549355455415,0.6611493372161228,0.6064595722706427,0.5983237038543265,0.608660209683462,0.6397628283180772,0.9813813982252636,0.9428243434879907,0.9002589240879975,0.8547782947701634,0.809141249490577,0.7690215895618663,0.7353478543988152
ResOpsUS_572,1695,-80.27638040633187,-2808.94316626706,-5290.239308379938,-7401.588661579285,-10843.19741133615,-14031.43338651947,-16817.920720829505,-47.11098735256901,-476.59313405928157,-726.4704966219232,-904.9594764934649,-977.165906853661,-1000.2208872147326,-1063.2249281517234,-12.829170876731476,-158.06599136274008,-322.8609969856016,-554.6756158438096,-1039.0847569421794,-1760.075932752286,-2413.933986976892,-38.434197609935126,-47.5904565038611,-50.46685183901589,-34.82716582753403,-46.73016955833602,-63.90854729052323,-64.55246076017617,-69.72610520760826,-167.43182448441405,-230.286435718405,-166.56518098678546,-168.01457590328496,-143.82422564705547,-176.31689239644143,-7.776289369075723,-65.37492762014962,-82.81158721265386,-76.07383440859053,-64.69478725336677,-97.23870573542402,-76.491054659408,0.9186903010863645,0.9098613507992886,0.8869430984709357,0.8759493723417557,0.8665143026315779,0.8551360558908115,0.84393262913508
ResOpsUS_1101,1429,0.8134483785274282,0.14604630563738008,0.1725089421146685,0.16609675823945347,0.1332826920847927,0.08677444732280493,0.06257051415610226,0.8197905611280315,-0.067605519146261,-0.09578553002186574,-0.10705971875755149,-0.138194572432216,-0.16754121660297594,-0.17433701017911418,0.8105704716565403,0.14057780563602262,0.14842244596404364,0.1302765633325781,0.07362266125648664,0.03721302555066319,0.009530399195655237,0.5222434814936807,0.5218377323181894,0.34730826783070357,0.2845424837573902,0.2902684448012961,0.29206294098384267,0.2961823942752301,0.5231689208114606,0.5300318348791833,0.34075780284604396,0.26226632039984965,0.24866851709270643,0.2479730756075127,0.24457265851708676,0.4807828201305768,0.5238352228077365,0.34824004997341784,0.273012620280461,0.26671443648691984,0.2628438099167909,0.25452288005517076,0.9219518631630159,0.8598978013064361,0.7973064075633013,0.7288300445393913,0.6753490282709855,0.6313988239573984,0.5939658708001975
ResOpsUS_939,1096,-0.09010170974554099,-20.044824149401492,-28.440094378106185,-32.26023750999687,-32.10301531261037,-31.554775440596323,-31.6413651472524,-0.2290196055008622,-22.60809393664369,-32.66731730108871,-36.96225418540421,-38.43913122766021,-39.85113391137318,-40.980546068086845,0.43685617472965155,-18.989410006240004,-28.25912601447407,-31.122439214398902,-30.603448656577875,-30.029056419784244,-29.54859281668265,-5.857207918789704,-8.419124436184799,-8.191642249866524,-5.84335183292464,-4.663507473334119,-3.786785758999633,-3.522673155822309,-5.363453610051468,-6.759118196906216,-6.425745684417442,-3.7812710860311745,-3.324391289321298,-3.177799617265978,-2.731522997224685,-4.030112986890827,-4.632656394369578,-5.101171289252886,-4.322222035672169,-3.4907773990504047,-2.7726624759276497,-2.117213182033843,0.8802941295458423,0.8228333172321637,0.770089357328414,0.7173436796662571,0.664596279438357,0.6118471518194363,0.5584524441940683
ResOpsUS_1752,1408,0.9476868796040487,0.8264065590289185,0.7590636958295996,0.7181710942451174,0.6822932444818176,0.6548199836652373,0.6299228287594815,0.9599127520998759,0.8292564078277802,0.7942171334828534,0.7764799796770513,0.7604301230247481,0.7414397720492942,0.7170298013880995,0.9448541857724988,0.8196857653737342,0.723542378908268,0.6775126175462576,0.6548180393429818,0.6386285564592478,0.6194875792136472,0.9268111655757512,0.8442361022826447,0.7805563469785743,0.8344525937830443,0.8441786973527676,0.8106921547266648,0.779781607935643,0.9332805797975988,0.8183356663463409,0.7445409862199177,0.8103942121086882,0.8243001399025632,0.7857965548434435,0.7284960811643029,0.9193056331924632,0.803672016235245,0.7451840262632022,0.8275146732813766,0.8550853247711012,0.8406085000057433,0.8005805162079386,0.9711694123548779,0.9193431825686202,0.8655462393613351,0.8145818839254686,0.771382805421398,0.7340669853447088,0.7030682172364517
ResOpsUS_423,1854,0.970134356747539,0.6374753759377129,0.6122740707730705,0.626476602462081,0.6479576459072309,0.6698070453786693,0.6709113047114212,0.9755241098939514,0.5546215066560551,0.5086352916069949,0.5440291590435935,0.5637263875736009,0.5402332095040323,0.5312141825580583,0.9653731274860143,0.05519746220403532,-0.04052473274669177,0.019518693711866986,0.09134401091200584,0.12565457184118023,0.11633262335433125,0.8394370952827007,0.6808750168482535,0.7373031556043212,0.761221929898259,0.7638958677117709,0.7530982058811737,0.7355622369380479,0.8446493312263219,0.6350585385687102,0.7005651861865358,0.75892643628523,0.7655487009091871,0.7815587074112909,0.7798933511659516,0.8528569067786105,0.6374085836469131,0.7273407254194977,0.780839569915152,0.7962034005005022,0.8073510571375491,0.8142280795953984,0.9969974972506257,0.9900463383623657,0.9811081174161197,0.970941452461781,0.959525054101728,0.9465612055285977,0.9321423541478483
ResOpsUS_355,1587,0.9231372606136496,0.5258825997673133,0.5065730263466115,0.5894207309152468,0.653127809476215,0.7015128610940251,0.7241417393853911,0.9625540987440183,0.6411392653698171,0.5874492536004281,0.6126863279406196,0.6419740728498468,0.6383054613831813,0.6362982913148779,0.957384602476632,0.6094316496967807,0.5732328580409551,0.5970539867771136,0.6238501481156479,0.6493393460626861,0.651283091493119,0.6673557168947291,0.5279402451720262,0.5673548624870556,0.7270851690415727,0.8261643810655915,0.8431026575967414,0.8550456430031447,0.6752342980774281,0.5670870483405972,0.626049102570759,0.7483225421163932,0.7330202121340623,0.7177395816345826,0.7359299706283866,0.666944653130668,0.5488100282487163,0.6422710718170076,0.7892445488746849,0.8082072903798859,0.7966851029150326,0.7949751004847125,0.9978521992224448,0.9940380587743926,0.9886470608080453,0.9821800440334608,0.9746308969574523,0.9662703975648114,0.9571089070928814
ResOpsUS_953,1096,0.5312611310712146,-17.4130850103381,-24.435745161904332,-26.561159688301355,-26.546303126751603,-24.706502910458244,-22.854257090568122,0.5509127751877025,-19.2130317937262,-28.225007013446497,-33.141834179887155,-36.06689238257289,-38.14404705674873,-39.90721682649714,0.5192042799271015,-18.894222301018992,-27.35286068377953,-31.128805655863125,-32.80310394680254,-32.97884890902852,-32.60434066196146,-2.24764042347846,-2.770216547649569,-3.0626519278487576,-3.190159106814547,-3.305508525452133,-2.950156252908976,-2.4843225755717593,-2.0451693332344014,-2.3837976590134384,-2.8178566609622195,-3.234520759552982,-3.3542783726255774,-2.9253093099751335,-2.5544500427242514,-2.193003236471896,-2.222610687680453,-2.4198753445428114,-2.635361807790856,-2.590307815215851,-2.4088972178978736,-2.1292874000879025,0.8564249331203333,0.6431482245306084,0.430021507534171,0.21699953310099962,0.038777961648125636,0.0033217728576824257,0.0024502533983687957
ResOpsUS_449,1854,0.9688884591762548,0.08479429270344108,0.08733327226617515,0.18018315118058847,0.27709656639230584,0.3600457943885661,0.39931267269068504,0.9770981544711513,-0.06479162986706788,-0.1588138544882045,-0.14481093451274307,-0.12613432601693697,-0.12314648002210227,-0.11753720572071069,0.9848306963494221,-0.0672377296323976,-0.06565037686229291,-0.03746930743576726,0.0059541366756344916,0.03753740517677551,0.04773617551847886,0.8335471161289051,0.7079964586223207,0.6880358819042306,0.7240359845854171,0.7837074100961554,0.8146800535432099,0.83942676709814,0.8408460810578517,0.7821626045801792,0.8045279788349271,0.8355987870064582,0.8551052702944693,0.8648052944400347,0.8719494564644181,0.8391638343993908,0.7688391467152158,0.7982630498666005,0.8268491454198671,0.8502102199817073,0.8579707580243373,0.8594681141995012,0.9914533613453083,0.9736284447365885,0.9537196099855861,0.933381502283499,0.9133706174683144,0.8931967893869802,0.87249392610621
ResOpsUS_477,1851,0.9691446624826986,0.8083040764673277,0.7398410452669981,0.6848008106566104,0.6556678994253862,0.6255584690434698,0.6030490293704387,0.971758292191664,0.7967517114677294,0.7543207980702729,0.7516957479142468,0.7410991707101978,0.7318937559355769,0.7137681941368283,0.9704832652176911,0.7368890416773646,0.6775586778411358,0.6536511368448295,0.6322101726001879,0.6112582258247012,0.5903229371227879,0.8312080704534948,0.8091042502961535,0.8639970499301521,0.8803949941949533,0.8792844651432524,0.8751852393443462,0.8713103990570433,0.8244817396732804,0.7943600412071904,0.8842601036745388,0.8935443783592208,0.8988731249300469,0.8960166069820759,0.8894301929232074,0.7965500683765078,0.7993765161306359,0.8743822053897212,0.8816732572848821,0.8821366746986978,0.8787702752578543,0.8726305795378012,0.9903861793913503,0.9740402257597242,0.9596378589270829,0.9472515070608727,0.9345031266753725,0.9198497238319095,0.9047553218070086
ResOpsUS_131,1827,0.8859443986819371,-0.00023273283232772002,-0.12063461230265804,-0.14833733152650885,-0.16108874723867572,-0.1867860427335728,-0.22301554788628963,0.8937286623270027,-0.0916215283338726,-0.23202911950977634,-0.2656545707148765,-0.29094973677835423,-0.3233895418609909,-0.36296077340320254,0.8828688422515492,0.0182789755508026,-0.09560001519205041,-0.12547548115321794,-0.14648302694442616,-0.16361096293947752,-0.1823224856008292,0.521250775687544,0.47386089563237677,0.4902115906552833,0.5114283618128722,0.4926049968662559,0.44665906860815086,0.3897560648286348,0.5214123952021774,0.48949197364025576,0.4859766502679288,0.49717107073966993,0.4705014042472855,0.4170648227145801,0.35997272024350613,0.5147109410148023,0.5030766669224727,0.5126810877112495,0.5054367016344357,0.47040809932216787,0.4288101151220417,0.37024501824362555,0.9536265393352803,0.8945369121171488,0.8467211726843824,0.8038795159898298,0.7669536896994482,0.7349992819280861,0.7100482081796091
ResOpsUS_367,1827,0.9678965437617248,0.2654255985401732,0.14601386107784764,0.1437677642881824,0.1558476467274812,0.16309185678197535,0.16993543369375141,0.9675180765135549,0.24170221372388423,0.15500902863747168,0.15799282608425846,0.16454497285037795,0.1667094196630673,0.17231686832400672,0.9596836005823622,0.23065363534870087,0.10688833904192296,0.09289278630834019,0.0948692252530502,0.10148374248856251,0.10710043745997899,0.7850332654947055,0.7627370012997664,0.7162844823118402,0.7074514613645565,0.6835080644448153,0.6517648044598585,0.6072152717771953,0.7862764042115105,0.7677517145767994,0.7404494915044096,0.7202791777607997,0.6999095397328761,0.6642449229575648,0.6243169736543408,0.7721656497327216,0.7491112274622934,0.7366817309762492,0.7313406106625873,0.7140825053217474,0.6819646023551057,0.6455884644687129,0.9932157380855816,0.9804665683572635,0.9656973549403772,0.9495519431577899,0.9324882592419291,0.914724391211268,0.8962717610350758
ResOpsUS_895,1498,0.7396597783223937,0.8117311120508441,0.8898164307895372,0.8794262746206379,0.8888059560776633,0.8922755369662698,0.9044039435934957,0.9957037516493046,0.9500060783800143,0.9369949382264606,0.9448119167790902,0.9463818163413642,0.9466251235605764,0.9470375004253342,0.9896654472893246,0.9407481329906406,0.9583767280025929,0.9489155985982216,0.9531800221024529,0.946098718881269,0.9336147600815783,0.735560190893058,0.7033621485717065,0.6365257203165187,0.6753014730935135,0.6996743525835429,0.7058400232979936,0.7113036598926248,0.9896721392061136,0.9312854372650925,0.8497859217647533,0.9153944464218062,0.9449772614788311,0.9509951526164179,0.9578092113694501,0.9736339301915331,0.9018765463603191,0.8433884641823397,0.8921699661130438,0.8999074090323067,0.9054415212994289,0.9063481280148734,0.9954357407867571,0.9864527685306029,0.9778021371897431,0.9702973136350449,0.9637985546692822,0.9582338858885261,0.9530692379140987
ResOpsUS_753,1498,0.7869532638202081,0.6316117069281058,0.6813386089640048,0.668719996152062,0.6602088194435356,0.6412889964634658,0.6239912813010278,0.7913376440033941,0.6367555363621666,0.6826195109817705,0.6829581220319654,0.6799411487836748,0.6729509397834259,0.6559910389585627,0.8440043239100288,0.6610449875988769,0.6967761171595894,0.6517971539355729,0.6311173825048523,0.6045357424311814,0.5774351104170848,0.45637180375654873,0.4933491030143644,0.6098968689162492,0.6010545968342343,0.5871903831051308,0.557835812202376,0.53316246404266,0.44470671185647204,0.4848463132561702,0.5827910036428192,0.5676761630136353,0.5458419832601806,0.5248968989154523,0.5031988312951685,0.40999782080291547,0.4607206811568192,0.5983238932642128,0.58834037937159,0.5574800703962252,0.5409226940042114,0.5259912473149755,0.9978989945897666,0.9948161128109839,0.9905218038996525,0.9855732722829446,0.9798509070075334,0.97338229638302,0.9662682458324462
ResOpsUS_307,1465,0.8704673655352366,0.3627757327191199,0.3294399297478442,0.3262757895958731,0.32977549455021826,0.2806441986978747,0.21624066704160172,0.8788336474814686,0.29646455853373677,0.28764442159061177,0.3053957310546056,0.30675860775731967,0.27781700209350413,0.25341029458689757,0.871219692755913,0.428903549425821,0.4870731753332611,0.5252410500651674,0.5288126676606625,0.5309181732853423,0.556188916262176,0.5119797380067913,0.5627171687385915,0.6338363179391135,0.5791405222146956,0.36398600445975193,0.06638189835358732,-0.24508423753146924,0.4817397389626774,0.48349478692865444,0.5822010971229401,0.5361555262280048,0.27958447462118685,0.02100545553985156,-0.1790113576881145,0.46688478905237163,0.49512644254900484,0.5987674478755582,0.5512248479744586,0.375356860759789,0.1662066153554801,0.057767012799333606,0.9926739692104801,0.9873119388298989,0.982703775427498,0.9775994562206362,0.973077958162717,0.9681225914488583,0.9633535029600359
ResOpsUS_870,1498,0.851842564854751,0.5327321982631887,0.4874982404615543,0.4455857325523045,0.438991230235261,0.42592134918136093,0.41130748935630457,0.8444641883825859,0.5478615862743963,0.5363656439346229,0.5268419970031575,0.5282362616155853,0.5269932297428437,0.5308930095712939,0.84275412224516,0.5469651519232022,0.5033588524750672,0.4651848562586979,0.45901676048339035,0.44154521843158545,0.43521660820488095,0.7157884425705399,0.6885224406219319,0.6890340382234098,0.6981740010626558,0.7007519488735676,0.6990036594960827,0.7049464637649508,0.7313484028878809,0.7187365674357283,0.6952546065161516,0.6810075215375477,0.6857066988712195,0.6903050490930689,0.6943618688797031,0.6999305409409866,0.6943515366296205,0.6959946695593497,0.6970986425256698,0.7125030027632151,0.720545398450527,0.7232149057466245,0.98599781841449,0.9772352248472159,0.9698930105015893,0.9634109924644879,0.9559127896597478,0.9500639005441023,0.946360181487293
ResOpsUS_541,1854,0.711407961551391,0.2913327396683165,0.1541677478257819,0.11056885205999722,0.08356425566334602,0.0525464713995305,0.0558657088148059,0.7138885607083605,0.197622589510822,0.029688695460184378,-0.03429290618206249,-0.07698810646580401,-0.1154974251306311,-0.14519346333255845,0.7542710838178902,0.2593122971778735,0.11555466992076746,0.08629673577128905,0.0679704181028451,0.05442670210155842,0.03663716583778476,0.2550042620046227,0.12275796137585138,0.234129647947242,0.30677186443380744,0.3693525833327388,0.3639935533059675,0.34748322812240173,0.24602265587302918,0.13780450715443449,0.2667502131342222,0.31738937024425895,0.35863311114350793,0.3578815168372521,0.3491874538228936,0.23897707352058328,0.19211886181348903,0.27805891998197774,0.30987119131552265,0.36161502320323013,0.3646433161539635,0.3598603407219422,0.9693185483529242,0.9396801088372777,0.8983654747877661,0.8565565317072132,0.8118748722413175,0.7631215581661643,0.7138678092210055
ResOpsUS_398,1587,0.8671997370810745,0.7384860827039315,0.5964829635540794,0.5380367434170643,0.5597265634881612,0.5566517828865765,0.5638643635627748,0.8884996191535367,0.7106998473197661,0.5424110479894486,0.4944596317239469,0.4872791752188894,0.48148578711421586,0.4721626911703991,0.8665301151255326,0.6934569986231367,0.5687844835177119,0.5598560487410663,0.5427123063678592,0.5515656823898542,0.5455647667881249,0.5909121560857173,0.5656367905611628,0.718620974982789,0.7342982452956424,0.7313226854546708,0.7374444621618044,0.7250422253107128,0.5837136961596496,0.5711489571355585,0.7363853663074453,0.7410906308131686,0.7287797764482356,0.712787591012743,0.7021859318715116,0.5739326076242881,0.5537564716127648,0.7380679658462557,0.7615452540719747,0.7559689500196879,0.7619223965030009,0.7572623785357957,0.9704626863902347,0.9178522024651613,0.872315785344328,0.834879242977139,0.7958461991800808,0.750864406044091,0.7124196508037217
ResOpsUS_456,1854,0.9700473019207109,-0.06319033596931267,-0.22974158498781594,-0.18708330233197423,-0.10642973169878278,-0.05983172012145599,-0.04564857688921675,0.9694197221036205,-0.26798724429599674,-0.4701999709002598,-0.43168026573311935,-0.3804598886409829,-0.36328396415829545,-0.3455933396558144,0.9552522612571849,-0.3799962076106369,-0.566697546459737,-0.45500240817511206,-0.3222353549575332,-0.2786571742911157,-0.23413854267808887,0.7047605155983516,0.5043589518488325,0.3258903903188024,0.2762454589550095,0.288238634108406,0.30879475365782494,0.4051217569497698,0.7104535088279038,0.6593908090783168,0.5646089745729017,0.4685038534576571,0.45932777167539995,0.4467005608617718,0.4545746068618932,0.6802333253801072,0.6018500151131112,0.5211562494663543,0.4534333152214167,0.4653662766587652,0.4779242950526803,0.4807328978428741,0.9787220662292375,0.9356160684218049,0.8915380951378231,0.8515208968228758,0.813211131568182,0.775351132008951,0.7396874870117094
ResOpsUS_929,706,0.8216932540809015,0.8559717397278168,0.839985966338896,0.8175303235274026,0.8197515023112191,0.8212730234626101,0.8145136512107475,0.6836403373942341,0.6157053874703815,0.594503638401724,0.5879655438843421,0.5697676718052547,0.5645954603232941,0.593896592686958,0.8398029542759684,0.8547671895595419,0.8447389707758477,0.8249488908719008,0.8035328733441335,0.7930683625970555,0.7809060368785224,0.7421017833478609,0.7204323940003639,0.7801582804695465,0.7456914377575314,0.7533698426666148,0.7416049926327406,0.7288547179039602,0.2664865819035558,0.30603405001538,0.4717666926226409,0.44018313292538513,0.44099614327596526,0.4369842134811355,0.45344888694842433,0.5347079441260489,0.6779215458940777,0.7447569407462138,0.7430514444211771,0.73628607683797,0.7369891595403877,0.7367075303706646,0.8755533938040786,0.8022235464401585,0.7504310949989106,0.7229268186347333,0.6948754557687805,0.6543589213695291,0.6303230812205307
ResOpsUS_884,1237,0.8526123802799959,0.7797606998727828,0.7961908939563372,0.7944311728835644,0.7931226239176243,0.7888128951716549,0.7909718383879472,0.8652702304153796,0.7809453050699242,0.8082355141003356,0.7719991333180556,0.7672247322482475,0.7834013692596623,0.8065158134077044,0.8438270362809729,0.7754779284255406,0.7673434194196146,0.7170054076264862,0.7014669755134099,0.7305196133143481,0.742074807405276,0.8361943488432348,0.7651701617204513,0.8778975637305547,0.8644920311893919,0.8100238431239415,0.8072781800585048,0.8181224302318145,0.8514894009586745,0.7658074296855111,0.8129115460577642,0.8715369954681229,0.8241235669584245,0.8052806452762444,0.811866389713267,0.8326539159150026,0.8121145274485362,0.8878645920936216,0.8773144897525297,0.8185086337627469,0.813888023210713,0.8535664861976217,0.8725627176626849,0.7488503877932516,0.7323231194272238,0.7295704336140556,0.7359850071935314,0.8358269975987336,0.929986291086051
ResOpsUS_399,1096,0.8256604331932419,0.48374017778045986,0.28489230969859447,0.23808802409663754,0.2231689654749056,0.2372028737146782,0.2660067648331108,0.8293323547181903,0.4488840083662986,0.22118065119510966,0.1463792197851782,0.10211027597557887,0.10703083854516582,0.14089196909933566,0.826228575109911,0.430513654048888,0.1908315244006873,0.14323746207163424,0.13922399064185276,0.16308480525034097,0.18819972805376628,0.785459179809315,0.5820299826559582,0.5001463070030111,0.6577790144000895,0.75732735914223,0.7818756921352537,0.7929402696026316,0.7836347493279188,0.6116540601827072,0.5959098094198858,0.7303983064935979,0.7806658195868348,0.7916316039009206,0.8060224251879881,0.771991517006684,0.6102573186535901,0.5726751562510093,0.6840154715619748,0.7377518396706368,0.757911574123154,0.7703365443282806,0.9951149702276947,0.9882954591075496,0.9805766616128699,0.9721737220457273,0.9631046353811357,0.9534384765945383,0.9435831360956483
